701,0,1,1,0
701,1,0,0,3
702,0,0,0,6
702,1,1,1,3
703,0,0,1,1
703,1,1,0,5
704,0,0,1,5
704,1,1,0,5
705,0,1,1,3
705,1,0,0,8
706,0,0,1,8
706,1,1,0,10
707,0,0,0,0
707,1,1,1,4
708,0,1,0,9
708,1,0,1,3
709,0,1,1,1
709,1,0,0,3
710,0,1,1,7
710,1,0,0,0
711,0,0,1,1
711,1,1,0,7
712,0,1,1,5
712,1,0,0,3
713,0,0,1,6
713,1,1,0,4
714,0,0,1,11
714,1,1,0,7
715,0,0,1,5
715,1,1,0,0
716,0,0,0,2
716,1,1,1,11
717,0,0,1,10
717,1,1,0,10
718,0,0,1,3
718,1,1,0,2
719,0,1,1,1
719,1,0,0,10
720,0,0,1,9
720,1,1,0,6
721,0,0,1,5
721,1,1,0,1
722,0,0,0,4
722,1,1,1,2
723,0,0,0,3
723,1,1,1,5
724,0,0,1,3
724,1,1,0,8
725,0,1,1,7
725,1,0,0,4
726,0,1,1,8
726,1,0,0,8
727,0,1,0,2
727,1,0,1,2
728,0,1,1,0
728,1,0,0,0
729,0,1,1,4
729,1,0,0,2
730,0,0,0,3
730,1,1,1,6
731,0,0,1,5
731,1,1,0,2
732,0,0,1,4
732,1,1,0,7
733,0,1,1,2
733,1,0,0,9
734,0,1,0,5
734,1,0,1,10
735,0,0,0,0
735,1,1,1,3
736,0,0,1,4
736,1,1,0,10
737,0,0,1,3
737,1,1,0,10
738,0,1,1,4
738,1,0,0,4
739,0,1,1,6
739,1,0,0,2
740,0,1,0,2
740,1,0,1,5
741,0,0,1,8
741,1,1,0,9
742,0,1,0,6
742,1,0,1,7
743,0,1,1,3
743,1,0,0,3
744,0,0,0,3
744,1,1,1,4
745,0,1,0,8
745,1,0,1,3
746,0,1,0,2
746,1,0,1,1
747,0,0,0,7
747,1,1,1,9
748,0,0,0,7
748,1,1,1,10
749,0,0,0,6
749,1,1,1,5
750,0,1,1,4
750,1,0,0,10
751,0,0,0,9
751,1,1,1,1
752,0,0,0,4
752,1,1,1,8
753,0,1,1,9
753,1,0,0,10
754,0,0,0,2
754,1,1,1,10
755,0,1,1,8
755,1,0,0,0
756,0,1,0,7
756,1,0,1,10
757,0,1,0,5
757,1,0,1,3
758,0,0,0,11
758,1,1,1,6
759,0,1,1,6
759,1,0,0,6
760,0,0,1,6
760,1,1,0,6
761,0,1,1,4
761,1,0,0,4
762,0,1,1,10
762,1,0,0,9
763,0,0,0,1
763,1,1,1,1
764,0,0,0,1
764,1,1,1,2
765,0,1,0,5
765,1,0,1,10
766,0,0,1,5
766,1,1,0,5
767,0,0,1,0
767,1,1,0,3
768,0,0,0,3
768,1,1,1,4
769,0,1,1,1
769,1,0,0,7
770,0,1,1,9
770,1,0,0,1
771,0,0,1,5
771,1,1,0,4
772,0,1,1,3
772,1,0,0,10
773,0,0,0,6
773,1,1,1,7
774,0,1,1,1
774,1,0,0,8
775,0,0,1,9
775,1,1,0,10
776,0,1,0,5
776,1,0,1,11
777,0,1,0,10
777,1,0,1,3
778,0,1,0,4
778,1,0,1,11
779,0,1,0,5
779,1,0,1,9
780,0,0,1,0
780,1,1,0,0
781,0,0,1,9
781,1,1,0,7
782,0,0,0,2
782,1,1,1,6
783,0,0,1,0
783,1,1,0,10
784,0,0,0,11
784,1,1,1,3
785,0,0,1,3
785,1,1,0,1
786,0,0,0,4
786,1,1,1,8
787,0,1,1,6
787,1,0,0,8
788,0,1,1,7
788,1,0,0,7
789,0,0,1,4
789,1,1,0,9
790,0,0,0,7
790,1,1,1,2
791,0,0,1,3
791,1,1,0,6
