172,1,24,502,16,16,8,71,375,20,1129
173,0,34,1314,27,9,19,159,790,24,1002
173,0,30,367,15,28,22,33,206,38,585
173,0,59,663,24,27,13,62,762,42,1111
173,0,114,1255,27,7,12,49,307,15,515
173,0,74,871,21,30,21,99,1196,20,711
173,1,90,946,7,24,9,98,360,2,1101
173,1,83,56,1,7,22,50,1033,49,446
173,1,88,1237,20,7,23,188,425,48,692
173,1,107,830,5,2,3,86,388,35,193
173,1,76,1113,18,17,10,101,669,4,824
174,0,67,238,2,8,20,8,976,40,762
174,0,65,711,13,20,15,56,250,0,535
174,0,52,1273,25,24,19,128,293,5,1062
174,0,56,928,20,13,25,12,727,19,333
174,0,49,685,3,21,2,41,1153,33,357
174,1,59,979,28,22,18,115,919,34,157
174,1,60,1101,28,18,25,44,953,25,642
174,1,32,1220,28,9,9,178,389,7,291
174,1,69,898,28,17,4,68,204,19,403
174,1,74,143,30,8,9,179,191,41,805
175,0,117,161,14,18,22,97,1100,32,515
175,0,76,685,16,16,5,176,987,36,305
175,0,87,442,19,8,25,88,1062,26,1168
175,0,35,317,18,22,9,86,216,15,704
175,0,81,1263,19,12,7,141,919,38,938
175,1,29,623,2,2,23,97,287,5,637
175,1,24,72,13,10,1,2,851,3,1128
175,1,59,216,17,21,14,28,395,3,508
175,1,44,1232,22,15,2,125,246,45,251
175,1,49,77,6,22,16,87,333,31,708
176,0,77,1206,19,21,6,96,1092,17,1038
176,0,108,1217,23,11,3,188,957,40,339
176,0,72,370,11,9,15,81,969,4,659
176,0,4,121,28,30,3,54,846,49,745
176,0,51,797,10,1,16,38,844,24,526
176,1,31,534,13,7,16,180,493,24,485
176,1,60,653,30,24,25,80,173,23,299
176,1,120,236,17,18,10,115,663,12,1044
176,1,29,121,11,30,25,7,1191,6,437
176,1,49,734,9,14,3,18,1139,22,763
177,0,72,886,21,2,17,6,943,47,697
177,0,67,1341,6,18,1,126,254,29,1162
177,0,49,547,3,0,16,55,683,27,1002
177,0,120,461,10,16,14,119,543,7,406
177,0,96,323,17,2,8,118,1112,18,699
177,1,43,1153,19,22,14,103,471,12,725
177,1,91,935,7,24,22,116,294,37,336
177,1,34,780,24,6,1,155,1168,6,284
177,1,14,979,10,20,13,184,632,21,1125
177,1,26,581,26,3,7,36,781,48,1078
178,0,87,1424,22,27,18,181,274,10,701
178,0,60,1244,20,11,16,199,687,12,342
178,0,90,1158,18,18,20,92,400,26,976
178,0,17,62,15,7,8,176,406,46,158
178,0,93,726,14,13,9,61,771,13,209
178,1,11,588,21,24,23,145,759,3,389
178,1,108,858,20,12,23,55,174,17,336
178,1,55,668,28,0,25,84,390,23,739
178,1,63,285,24,22,6,122,1139,25,255
178,1,69,687,16,1,22,51,157,7,179
179,0,84,460,16,3,3,161,779,36,405
179,0,110,1243,25,7,19,3,827,0,920
179,0,66,1497,6,24,20,29,819,20,852
179,0,70,885,30,30,10,79,852,37,560
179,0,107,501,19,24,25,94,1113,20,610
179,1,116,1283,19,20,7,126,591,16,757
179,1,76,985,26,13,5,67,392,32,222
179,1,33,1232,6,5,4,102,345,21,953
179,1,35,132,29,16,6,50,408,6,539
179,1,103,1348,21,30,25,38,416,29,1002
180,0,92,335,0,29,4,161,449,17,154
180,0,117,1213,12,26,24,11,492,42,1130
180,0,114,788,27,30,7,32,880,21,785
180,0,58,1278,7,26,12,66,1003,25,822
180,0,111,615,22,7,20,7,1075,16,290
180,1,29,1334,7,30,19,53,920,30,1023
180,1,8,1058,5,30,8,84,1011,23,200
180,1,17,991,27,12,14,4,1074,0,833
180,1,84,418,17,14,18,103,1020,28,1059
180,1,37,510,1,17,10,189,953,46,798
181,0,107,971,4,9,14,182,603,23,1142
181,0,55,619,29,30,19,145,869,35,742
181,0,42,717,21,29,5,81,614,0,1079
181,0,44,1186,12,19,25,76,837,1,162
181,0,112,1351,12,9,4,8,1084,48,986
181,1,47,99,14,4,17,197,389,40,547
181,1,87,1118,20,10,3,15,1124,47,893
181,1,20,1113,0,24,13,130,417,25,1142
181,1,63,776,23,27,7,101,271,48,746
181,1,77,683,1,16,8,118,575,21,735
182,0,41,438,16,21,13,157,1172,49,181
182,0,34,319,20,11,23,30,1095,27,662
182,0,21,1077,21,17,14,99,782,40,703
182,0,17,820,26,18,18,48,398,30,386
182,0,30,1267,8,15,5,13,511,5,705
182,1,61,1482,4,20,2,54,592,38,1017
182,1,31,1072,3,20,4,31,838,35,463
182,1,59,836,5,17,23,131,1003,21,210
182,1,24,987,18,23,3,17,197,4,1081
182,1,70,1264,22,2,22,47,238,35,346
183,0,49,915,1,24,4,34,953,11,871
183,0,18,402,19,29,23,148,570,37,384
183,0,98,473,2,3,18,71,808,48,388
183,0,97,1410,6,24,8,25,912,17,887
183,0,89,502,2,12,15,90,644,48,796
183,1,40,196,27,5,22,72,662,9,731
183,1,100,1456,25,4,18,176,273,37,527
183,1,44,555,12,24,12,47,528,14,500
183,1,79,993,25,4,4,44,247,28,352
183,1,94,1070,9,14,24,106,397,39,1119
184,0,47,1419,2,18,21,19,326,29,403
184,0,54,819,3,24,1,46,283,13,296
184,0,108,187,2,19,6,120,782,25,285
184,0,55,1476,7,24,16,126,340,39,802
184,0,103,18,23,18,19,28,498,18,860
184,1,102,39,13,16,1,154,290,16,259
184,1,79,1436,18,3,24,69,337,32,1137
184,1,24,981,27,19,5,24,643,2,391
184,1,36,1050,3,1,20,77,780,34,422
184,1,15,1292,4,13,5,163,184,34,369
185,0,44,572,18,15,10,198,1024,0,467
185,0,2,668,4,20,15,76,909,15,1119
185,0,53,1302,8,9,16,189,642,24,439
185,0,88,1231,23,10,4,5,1080,17,376
185,0,28,1173,21,26,16,178,998,47,1048
185,1,94,1141,19,15,10,26,469,26,1192
185,1,97,793,8,9,20,166,439,30,663
185,1,3,1083,5,30,21,144,307,34,1164
185,1,29,693,27,26,13,92,1172,22,278
185,1,95,278,3,1,20,173,432,47,1044
186,0,102,31,8,25,8,99,656,30,1095
186,0,13,729,10,2,9,54,477,24,1081
186,0,31,516,8,22,6,13,286,31,646
186,0,40,1401,26,13,1,29,445,33,1134
186,0,69,1120,4,26,6,55,398,41,716
186,1,56,1340,19,23,6,153,891,43,296
186,1,101,1216,28,14,3,186,215,15,974
186,1,63,1370,20,3,8,139,738,28,797
186,1,67,391,21,25,3,146,394,11,1194
186,1,18,1086,30,14,5,152,1168,49,562
187,0,95,204,30,21,4,113,1181,47,880
187,0,83,251,5,12,24,88,177,24,551
187,0,63,744,13,9,13,64,740,31,1173
187,0,106,932,7,13,17,5,1044,14,1101
187,0,88,1480,4,9,23,137,498,10,1020
187,1,69,979,1,13,14,43,462,0,223
187,1,45,802,15,12,18,183,384,39,281
187,1,58,781,28,16,13,121,1175,37,469
187,1,2,1179,4,27,10,90,984,12,172
187,1,28,882,2,30,16,68,454,4,889
188,0,6,887,10,5,23,100,190,6,291
188,0,74,486,23,17,18,143,1090,40,585
188,0,34,149,12,13,25,184,363,50,721
188,0,30,169,15,22,2,146,938,4,606
188,0,71,677,1,12,21,172,296,45,517
188,1,84,849,8,22,5,71,812,35,413
188,1,31,517,2,5,8,149,727,5,705
188,1,26,497,5,15,18,180,969,46,553
188,1,16,946,11,12,6,124,299,11,1136
188,1,92,1027,1,25,9,169,709,49,528
189,0,109,577,17,21,16,80,1090,32,691
189,0,69,1478,27,17,15,19,965,1,1117
189,0,15,273,21,5,6,161,575,0,366
189,0,118,966,21,29,2,117,206,39,770
189,0,89,158,11,6,10,144,596,42,691
189,1,79,344,30,8,6,66,370,29,860
189,1,49,1481,16,30,7,96,242,47,569
189,1,105,1254,22,22,2,23,405,35,452
189,1,19,156,29,18,18,37,328,18,434
189,1,50,497,29,15,19,39,972,0,609
190,0,60,618,21,12,13,148,309,25,342
190,0,104,1300,9,23,22,110,320,50,280
190,0,90,1103,30,30,8,187,634,31,731
190,0,48,496,14,18,18,148,1078,11,508
190,0,21,860,4,12,19,157,556,0,578
190,1,40,125,12,30,4,27,931,9,1017
190,1,85,433,30,27,11,35,708,46,218
190,1,94,535,7,30,2,6,751,28,1126
190,1,87,1129,22,17,11,49,982,16,502
190,1,39,1312,5,23,19,149,1102,36,404
191,0,70,1100,4,29,16,79,864,43,365
191,0,98,796,11,24,20,54,802,7,761
191,0,61,1283,0,29,7,111,854,21,458
191,0,67,953,3,7,20,145,825,40,495
191,0,10,426,11,22,1,63,1032,36,1106
191,1,75,492,8,12,20,111,316,13,179
191,1,52,13,2,29,20,16,674,38,812
191,1,17,764,12,8,24,144,333,5,204
191,1,39,1120,11,14,11,21,426,3,1136
191,1,100,8,6,30,19,18,1128,32,446
192,0,26,177,10,4,13,66,339,40,379
192,0,72,866,14,27,3,86,192,3,705
192,0,41,804,26,13,20,88,813,47,169
192,0,83,684,23,10,23,78,589,9,1111
192,0,13,1400,8,1,1,89,762,23,204
192,1,74,612,17,13,3,114,610,23,770
192,1,97,1084,6,27,22,78,1086,17,355
192,1,81,365,25,8,11,182,845,29,1094
192,1,52,1187,11,24,14,109,711,42,459
192,1,102,528,28,7,20,115,664,13,669
193,0,23,903,24,0,9,154,336,26,770
193,0,104,1168,16,11,21,170,648,35,769
193,0,105,1134,21,28,8,70,1147,2,574
193,0,44,1055,22,11,3,79,263,29,985
193,0,98,770,11,30,3,108,436,28,584
193,1,63,887,19,17,6,144,770,20,1155
193,1,116,22,5,26,24,54,456,22,752
193,1,102,1185,13,1,19,178,1143,44,652
193,1,119,518,5,26,7,144,226,20,994
193,1,48,1093,15,15,11,171,911,21,687
194,0,25,1212,19,25,11,86,316,39,687
194,0,14,839,21,17,14,67,994,46,779
194,0,10,142,29,0,13,147,774,44,797
194,0,102,642,24,22,2,27,606,25,504
194,0,66,1168,2,12,5,60,734,43,197
194,1,21,794,9,12,11,197,715,17,767
194,1,93,619,10,13,8,157,163,28,1126
194,1,84,452,21,7,6,79,204,32,858
194,1,89,697,5,8,3,5,664,14,1175
194,1,44,772,5,17,14,95,947,6,589
195,0,96,1086,28,21,22,117,595,3,1126
195,0,82,301,3,5,16,31,1059,0,859
195,0,11,123,27,8,18,53,605,16,988
195,0,108,787,26,7,9,9,745,37,501
195,0,67,413,14,6,4,63,916,39,678
195,1,64,10,20,15,2,72,973,30,986
195,1,32,845,20,22,23,126,404,16,455
195,1,86,874,20,8,4,161,1158,9,477
195,1,42,1011,26,0,25,82,977,20,327
195,1,19,1222,10,19,8,44,979,42,778
196,0,24,528,21,20,16,111,199,26,1183
196,0,31,611,4,6,22,183,549,34,1029
196,0,12,1043,5,14,19,23,433,0,1086
196,0,84,1357,3,0,1,185,207,13,379
196,0,112,306,22,20,12,135,759,7,1149
196,1,39,1193,27,8,25,191,159,28,768
196,1,99,85,19,5,8,157,298,35,713
196,1,47,23,3,3,18,92,1051,6,209
196,1,97,9,11,3,20,145,843,3,783
196,1,59,796,22,16,24,46,181,35,263
197,0,105,1005,13,30,12,85,456,43,168
197,0,48,861,3,15,23,55,745,16,708
197,0,56,158,4,1,15,118,616,22,621
197,0,100,558,15,9,10,96,355,28,1192
197,0,60,866,17,16,21,157,1113,23,798
197,1,112,487,23,1,4,103,198,14,730
197,1,85,1305,17,4,23,127,1024,13,456
197,1,99,920,13,0,5,169,690,44,628
197,1,26,1267,21,3,9,4,984,9,697
197,1,20,933,18,6,6,49,599,43,486
198,0,97,133,10,14,25,120,936,4,335
198,0,23,1493,28,16,17,3,571,18,390
198,0,87,72,5,10,20,116,349,44,1127
198,0,90,1182,12,16,7,155,623,19,554
198,0,52,943,25,25,13,92,476,0,594
198,1,29,1180,19,10,17,30,1134,25,836
198,1,51,582,25,17,25,169,882,5,888
198,1,2,1076,19,2,25,100,352,13,815
198,1,66,826,8,3,8,88,912,28,164
198,1,61,22,13,25,10,163,710,6,601
199,0,69,234,8,1,13,178,182,37,353
199,0,1,379,7,24,4,28,1022,6,830
199,0,71,408,0,29,7,180,821,10,1033
199,0,31,1325,27,18,15,51,477,1,307
199,0,77,1451,21,24,22,164,842,7,220
199,1,66,375,29,3,9,130,453,4,561
199,1,19,1406,8,11,11,104,1004,23,535
199,1,96,471,17,27,15,5,892,37,418
199,1,78,732,10,21,10,159,858,38,253
199,1,74,1458,8,27,15,25,963,9,514
200,0,71,23,20,0,21,129,1184,43,299
200,0,56,869,1,29,6,13,780,39,166
200,0,11,759,21,16,9,28,471,4,680
200,0,63,207,8,13,14,137,611,24,206
200,0,28,20,8,23,23,84,864,9,284
200,1,92,1328,28,9,13,1,639,6,595
200,1,110,1456,27,8,7,23,1130,32,917
200,1,50,47,11,7,11,46,564,27,932
200,1,62,27,4,22,16,137,633,46,1043
200,1,31,392,14,7,15,92,1115,22,731
201,0,62,664,17,7,15,94,979,13,574
201,0,107,856,4,3,10,177,390,47,233
201,0,63,14,8,2,6,26,310,35,720
201,0,10,1059,2,6,13,4,689,4,345
201,0,109,1111,26,14,6,124,362,45,968
201,1,49,1387,1,26,5,11,479,36,860
201,1,23,140,2,29,6,84,753,6,611
201,1,93,827,19,16,21,172,817,34,985
201,1,88,1160,7,4,20,28,756,14,988
201,1,110,208,8,3,2,179,273,48,986
202,0,41,114,24,15,7,110,249,46,936
202,0,50,613,15,2,23,193,732,10,729
202,0,98,694,11,26,19,93,167,49,681
202,0,47,1461,14,11,24,140,759,47,553
202,0,103,1049,19,23,6,75,630,45,272
202,1,78,1144,5,26,8,154,276,8,780
202,1,75,1461,16,25,13,183,634,9,661
202,1,7,84,5,15,13,98,267,9,1160
202,1,14,1229,21,18,7,157,817,33,157
202,1,58,598,2,2,24,89,461,26,460
203,0,106,940,30,5,10,143,518,40,1056
203,0,9,1036,15,17,4,98,647,3,862
203,0,85,699,18,9,10,187,752,47,1066
203,0,1,730,9,19,14,134,986,32,669
203,0,107,1011,1,21,3,168,448,43,584
203,1,98,10,18,10,15,147,896,32,726
203,1,84,634,5,22,17,27,414,50,557
203,1,82,1184,25,18,24,18,747,49,374
203,1,59,242,5,27,6,197,1019,30,787
203,1,14,1163,15,19,14,48,882,17,919
204,0,63,437,29,30,6,110,586,40,742
204,0,43,1145,3,26,14,192,684,16,577
204,0,40,882,21,13,9,21,815,50,876
204,0,11,670,8,21,12,170,861,13,822
204,0,61,1295,26,2,12,195,702,26,191
204,1,46,1174,29,10,8,86,1141,23,447
204,1,64,264,6,27,1,57,571,21,676
204,1,75,971,27,14,18,134,815,10,691
204,1,55,190,14,1,24,31,1110,43,289
204,1,49,916,26,30,1,146,938,48,490
205,0,91,1376,25,3,9,39,475,37,887
205,0,83,1490,28,2,13,71,1104,20,1105
205,0,6,511,4,3,8,25,330,46,899
205,0,110,404,15,27,13,46,1114,18,288
205,0,52,1334,13,11,22,7,915,48,497
205,1,36,954,12,18,19,107,1186,1,686
205,1,43,1197,22,27,2,184,777,24,666
205,1,26,585,4,2,16,120,599,2,304
205,1,1,189,27,14,19,164,165,16,921
205,1,21,1122,28,24,8,200,701,13,701
206,0,62,43,30,22,1,176,732,0,260
206,0,90,61,29,7,10,117,495,2,874
206,0,54,457,20,12,3,158,807,21,544
206,0,33,682,3,11,1,100,751,10,1114
206,0,74,820,27,26,17,38,739,9,740
206,1,73,892,8,11,5,26,645,45,807
206,1,86,483,9,30,23,4,863,0,348
206,1,30,572,7,5,18,64,636,12,824
206,1,18,682,0,18,5,153,328,6,781
206,1,98,590,2,1,9,79,262,48,1095
207,0,92,826,26,5,5,31,769,43,690
207,0,97,1098,4,0,3,154,554,23,477
207,0,62,924,9,15,4,73,401,36,1173
207,0,119,839,11,25,18,196,1033,26,828
207,0,67,1031,25,7,14,36,922,25,599
207,1,13,1154,0,19,14,43,861,45,283
207,1,23,705,17,4,15,172,310,49,684
207,1,86,1152,10,2,8,86,1076,25,636
207,1,19,30,11,20,23,171,209,31,665
207,1,108,128,20,27,24,120,1046,22,347
208,0,34,1000,23,26,23,20,1099,24,484
208,0,14,982,24,2,24,89,441,20,1015
208,0,55,375,15,17,3,119,1037,50,272
208,0,41,730,25,18,16,104,449,1,266
208,0,115,944,18,22,17,146,567,4,408
208,1,23,701,24,18,9,84,792,41,1104
208,1,120,837,8,10,2,130,1171,4,651
208,1,105,822,8,25,24,60,448,11,157
208,1,22,466,4,15,5,121,497,38,248
208,1,110,1366,30,11,5,72,1187,7,397
209,0,29,1256,10,19,3,181,875,10,431
209,0,115,84,18,8,7,59,859,37,494
209,0,35,1095,9,11,12,18,984,24,176
209,0,111,1023,17,24,14,195,1074,25,486
209,0,12,1414,10,12,4,116,305,17,494
209,1,69,816,21,30,15,74,1024,40,618
209,1,119,1368,1,18,12,32,398,43,242
209,1,81,57,23,7,20,173,815,37,470
209,1,42,1031,1,10,22,62,956,9,313
209,1,94,214,26,11,1,178,421,21,377
210,0,60,833,13,1,23,37,1016,42,202
210,0,16,1267,28,14,9,110,569,8,365
210,0,41,270,24,17,10,97,703,39,387
210,0,46,953,13,19,20,149,333,18,971
210,0,116,1083,16,5,5,60,680,27,762
210,1,49,446,28,25,18,71,663,35,323
210,1,96,921,23,17,23,166,525,2,733
210,1,73,203,22,30,9,197,1089,5,957
210,1,18,586,16,28,23,200,1123,0,1024
210,1,39,527,1,28,12,44,420,37,501
211,0,52,75,1,24,17,113,390,28,480
211,0,116,850,18,5,7,47,819,11,554
211,0,53,224,29,12,19,166,689,35,217
211,0,29,1318,5,18,11,165,688,20,312
211,0,25,549,26,24,15,27,395,32,845
211,1,26,222,3,1,2,69,773,8,722
211,1,60,501,0,0,12,10,677,33,325
211,1,112,1140,27,4,24,93,598,44,983
211,1,27,462,21,23,23,154,1199,37,292
211,1,75,850,1,3,13,141,1034,22,606
212,0,105,852,5,27,13,56,1025,11,663
212,0,61,1346,4,29,16,139,164,20,404
212,0,83,1211,18,5,15,19,485,12,566
212,0,24,1413,30,20,7,8,473,22,1054
212,0,56,935,30,24,2,186,1002,33,460
212,1,102,433,14,18,10,16,254,27,520
212,1,58,1462,23,22,9,32,183,33,1024
212,1,113,440,12,16,14,171,1001,14,157
212,1,20,675,25,25,10,107,661,30,552
212,1,95,1254,23,24,10,29,909,31,633
213,0,90,606,28,16,19,132,1082,2,555
213,0,85,987,18,1,16,57,734,24,186
213,0,70,1396,23,11,22,181,245,30,343
213,0,42,589,10,6,9,25,819,25,1058
213,0,17,1415,29,6,1,96,465,25,1013
213,1,4,284,17,24,19,85,1016,13,1166
213,1,89,338,4,16,2,61,370,0,1117
213,1,27,583,9,6,6,38,1085,37,345
213,1,36,898,5,22,1,39,792,37,454
213,1,112,811,26,6,19,185,843,17,864
214,0,85,968,20,0,1,133,351,13,268
214,0,83,13,20,12,25,93,1040,6,530
214,0,94,62,18,6,24,123,813,37,964
214,0,115,717,22,13,7,90,1128,47,1141
214,0,101,206,26,18,14,34,196,18,214
214,1,64,1407,17,16,21,81,988,25,1024
214,1,32,156,22,24,18,13,776,2,664
214,1,117,96,7,19,1,144,1006,9,369
214,1,68,735,8,7,1,140,809,5,457
214,1,40,476,3,15,19,21,1115,42,784
215,0,16,555,9,5,10,105,352,43,1118
215,0,18,574,1,6,4,113,1036,19,374
215,0,64,137,2,27,9,72,1084,25,407
215,0,57,33,4,2,16,61,334,36,571
215,0,74,565,2,8,16,37,970,34,1066
215,1,120,796,12,14,9,188,493,6,624
215,1,56,21,18,7,13,191,891,18,887
215,1,108,117,23,13,3,29,927,20,335
215,1,99,429,12,1,21,67,622,44,725
215,1,28,386,8,22,17,33,545,3,566
216,0,65,1046,6,9,11,23,604,40,1089
216,0,98,531,29,10,24,91,1084,35,210
216,0,16,1173,28,15,21,28,1082,38,1027
216,0,71,430,18,12,6,69,571,40,1171
216,0,64,1065,29,4,5,172,720,28,968
216,1,90,922,11,23,7,25,933,13,533
216,1,52,204,8,7,5,187,955,34,753
216,1,97,134,9,15,4,142,1099,46,736
216,1,87,642,22,30,18,16,1045,45,899
216,1,11,1168,6,20,12,171,573,44,159
217,0,72,924,29,15,18,21,881,7,458
217,0,23,1298,27,7,1,35,1130,21,324
217,0,115,429,17,15,21,46,748,27,360
217,0,92,322,11,18,22,176,444,8,570
217,0,105,1485,22,11,16,92,574,22,586
217,1,107,1442,23,6,11,4,1002,15,593
217,1,86,181,5,12,7,17,551,17,1122
217,1,71,1234,17,30,23,8,547,31,183
217,1,82,361,9,16,15,124,242,17,733
217,1,49,937,10,9,5,28,167,23,784
218,0,29,961,8,21,12,56,799,18,258
218,0,88,926,11,4,18,56,370,10,572
218,0,110,254,13,14,25,4,547,27,662
218,0,32,926,7,18,21,65,943,50,531
218,0,51,1219,6,1,20,160,558,5,921
218,1,18,534,21,24,2,102,913,0,577
218,1,95,1079,23,14,23,111,1025,43,640
218,1,4,1292,1,12,7,35,509,5,951
218,1,82,950,22,28,7,177,710,11,1008
218,1,1,519,30,15,14,105,717,27,379
219,0,57,51,4,3,21,46,952,1,1086
219,0,82,94,17,14,2,122,982,12,920
219,0,69,850,12,14,1,158,348,1,1160
219,0,52,926,6,17,24,83,475,35,1020
219,0,12,1486,18,19,8,74,192,13,1155
219,1,113,414,28,16,19,33,357,9,1030
219,1,75,873,3,21,1,197,396,23,629
219,1,26,1170,23,7,24,161,691,22,892
219,1,25,425,1,21,17,2,780,50,574
219,1,94,665,6,3,20,76,413,14,578
220,0,40,21,9,27,12,103,237,21,210
220,0,89,905,10,2,11,167,844,4,405
220,0,14,1314,0,28,22,102,1084,28,556
220,0,75,695,27,4,20,159,200,22,496
220,0,32,355,12,10,9,61,523,15,233
220,1,84,1123,21,16,17,183,1099,47,787
220,1,100,595,0,24,13,123,776,26,834
220,1,99,559,19,2,9,149,330,38,522
220,1,49,1326,13,25,11,27,221,45,179
220,1,53,579,29,0,19,188,1143,30,688
221,0,91,1455,30,30,12,48,890,26,699
221,0,92,594,20,16,22,198,470,7,415
221,0,68,918,20,29,2,89,362,13,320
221,0,43,942,24,17,17,180,206,35,510
221,0,8,1153,6,13,17,2,1116,26,284
221,1,4,652,23,24,19,147,219,18,1033
221,1,75,1238,30,11,8,6,755,34,173
221,1,109,877,16,10,7,24,842,32,357
221,1,48,453,30,5,22,106,843,0,480
221,1,53,444,29,21,2,127,537,47,1183
222,0,33,509,26,17,22,18,182,31,920
222,0,107,1478,3,3,23,157,342,22,782
222,0,64,872,0,10,17,0,573,38,466
222,0,47,86,13,26,19,160,383,34,794
222,0,98,460,1,19,24,29,262,38,465
222,1,60,27,28,25,11,1,175,38,831
222,1,65,1276,15,29,24,96,635,19,492
222,1,8,1066,6,2,20,125,463,34,313
222,1,59,388,2,22,3,98,678,23,1134
222,1,79,1314,1,27,5,30,996,1,1179
223,0,116,705,12,12,15,34,1180,42,991
223,0,56,1224,18,24,19,60,862,9,293
223,0,31,45,24,11,21,180,852,8,813
223,0,83,952,10,30,24,99,1153,8,896
223,0,9,822,21,2,21,96,478,48,942
223,1,110,1108,17,0,20,164,565,3,795
223,1,44,360,15,4,5,114,482,6,303
223,1,39,104,16,27,24,131,300,30,525
223,1,35,426,21,30,10,79,994,15,874
223,1,21,202,19,14,13,40,1061,23,752
224,0,56,321,18,25,25,95,687,33,283
224,0,5,67,12,11,15,43,205,8,1161
224,0,64,1325,22,28,5,144,462,19,616
224,0,87,398,10,26,21,119,271,20,1065
224,0,59,619,29,22,19,188,982,26,513
224,1,66,591,30,14,24,82,1192,43,284
224,1,90,612,15,8,23,189,1003,4,1000
224,1,8,1305,1,13,16,55,623,12,252
224,1,103,1177,14,21,8,141,902,38,338
224,1,111,18,0,28,11,105,509,42,1164
225,0,90,1097,27,2,3,169,1152,23,927
225,0,86,192,28,13,1,84,244,26,407
225,0,40,1141,28,25,23,82,579,2,748
225,0,17,1028,10,14,9,74,1031,44,226
225,0,113,111,16,27,15,73,786,4,870
225,1,111,1410,7,2,6,133,740,37,1004
225,1,39,258,12,8,18,115,570,37,270
225,1,32,1424,13,28,12,175,164,9,309
225,1,67,1014,12,9,19,5,627,21,1153
225,1,44,1400,1,29,24,191,830,11,526
226,0,18,1055,26,0,11,5,355,26,662
226,0,111,249,13,6,4,142,960,2,517
226,0,100,812,23,1,23,121,406,47,473
226,0,58,1393,0,4,13,175,999,45,813
226,0,38,1280,17,4,8,124,620,2,947
226,1,91,1201,4,21,15,81,440,47,996
226,1,98,482,13,15,13,148,289,23,802
226,1,15,695,27,29,21,164,995,25,766
226,1,61,454,11,3,1,84,358,34,416
226,1,77,1085,9,3,24,35,458,1,339
227,0,113,505,10,29,6,153,1031,13,905
227,0,98,1341,11,30,13,137,1010,13,1114
227,0,70,122,29,30,2,23,640,32,313
227,0,54,1342,6,0,11,182,545,19,689
227,0,109,387,9,14,8,142,202,19,960
227,1,42,974,23,5,7,108,227,1,1042
227,1,50,573,23,26,14,191,1153,46,820
227,1,48,87,23,14,1,189,884,33,1082
227,1,11,956,25,16,4,3,846,48,385
227,1,75,291,13,6,14,62,1072,38,159
228,0,91,165,23,22,2,160,893,46,651
228,0,55,960,15,11,1,52,993,27,843
228,0,89,1268,14,22,20,119,634,15,560
228,0,72,752,1,4,6,133,1102,42,1144
228,0,47,346,12,0,22,86,417,35,802
228,1,16,156,23,23,8,39,695,16,366
228,1,48,1462,17,30,9,98,748,24,193
228,1,26,1202,16,10,5,85,482,46,912
228,1,29,1190,24,26,12,50,762,45,811
228,1,61,1462,1,18,19,154,161,35,963
229,0,116,582,19,10,4,80,1177,21,918
229,0,98,1231,30,6,10,125,306,7,1049
229,0,52,1412,10,8,24,95,252,1,476
229,0,46,209,9,11,4,91,308,28,527
229,0,32,1460,30,14,11,181,990,6,1064
229,1,9,1083,14,3,10,185,695,49,586
229,1,13,430,23,24,12,49,861,25,898
229,1,63,943,18,23,12,160,433,23,170
229,1,12,87,2,24,3,177,740,11,221
229,1,102,1157,13,27,6,199,945,16,667
230,0,70,1294,8,16,5,141,255,20,433
230,0,66,1248,4,25,18,80,621,34,364
230,0,115,701,24,29,16,131,1066,35,1095
230,0,104,606,29,27,19,88,988,48,1130
230,0,99,187,12,25,18,43,529,27,460
230,1,6,870,23,21,10,135,248,50,542
230,1,56,1125,24,0,6,164,244,18,192
230,1,20,514,16,7,20,81,1153,7,1070
230,1,48,144,24,24,9,162,244,27,186
230,1,65,1087,0,9,12,35,383,25,871
231,0,46,843,5,27,15,174,1064,27,269
231,0,95,980,9,3,4,63,616,35,424
231,0,12,152,24,15,14,119,834,50,379
231,0,66,361,3,0,14,146,708,4,947
231,0,31,506,14,16,2,119,296,23,254
231,1,64,1458,9,10,20,160,216,26,405
231,1,79,925,6,8,10,91,619,4,724
231,1,25,1058,20,6,12,43,990,15,934
231,1,59,225,18,7,15,182,371,46,164
231,1,27,1357,20,4,9,42,729,18,549
232,0,40,280,25,11,4,144,763,30,737
232,0,65,535,19,3,15,29,437,33,452
232,0,83,1271,5,4,23,191,788,49,1171
232,0,108,837,17,25,6,62,850,31,312
232,0,76,952,25,4,13,168,1067,28,214
232,1,17,1485,25,3,24,140,1118,6,535
232,1,43,1222,27,7,2,47,737,10,878
232,1,32,1184,9,3,8,155,906,39,467
232,1,66,239,2,6,22,110,1194,2,476
232,1,82,885,9,19,6,34,954,15,329
233,0,119,523,3,15,23,45,172,0,1147
233,0,10,1050,12,25,17,174,523,41,1104
233,0,87,733,22,23,19,71,394,4,644
233,0,42,1098,17,8,15,50,969,47,398
233,0,15,612,25,29,1,0,940,6,206
233,1,91,1328,26,21,13,67,1179,42,1077
233,1,20,802,19,28,23,78,946,4,1194
233,1,40,510,30,18,5,195,838,37,776
233,1,72,1210,1,1,24,118,752,23,461
233,1,51,617,28,13,4,95,260,23,1005
234,0,20,1360,20,22,1,93,1181,23,161
234,0,75,650,11,1,2,182,1088,17,1128
234,0,83,820,11,7,1,153,730,35,593
234,0,79,721,22,26,10,39,765,21,561
234,0,17,123,18,12,1,116,366,3,716
